iteration;sys;T;x1_L1;x1_L2_inner;x1_L1_inner;x1_L2;c1;c2;Note
0.1;3032;240;2.47E-06;;;0.996146235;WATER;METHYL_CHLORIDE;
0.1;3033;140;0.001767447;;;0.912977584;WATER;DIETHYL_PHTHALATE;
0.1;3034;200;2.49E-07;;;0.999966743;WATER;1-HEXYNE;
0.1;3035;200;4.40E-08;;;0.999993728;WATER;1-HEPTYNE;
0.1;3036;520;0.019026584;;;0.999999721;WATER;Tripentylamine;
0.1;3038;280;2.45E-06;;;0.999998051;WATER;1-HEPTENE;
0.1;3039;240;8.89E-07;;;0.999978822;WATER;1,5-HEXADIENE;
0.1;3042;140;0.01678677;0.299769722;0.867431665;0.996525033;WATER;N-PROPYL_N-BUTYRATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3043;200;4.74E-07;;;0.999829117;WATER;1-PENTYNE;
0.1;3045;140;1.48E-06;;;0.999900693;WATER;PHENETOLE;
0.1;3048;140;0.64387626;;;0.999971134;WATER;N-OCTYL_ACETATE;
0.1;3049;180;0.930859082;;;0.987266776;WATER;ISOPHORONE;
0.1;3050;160;0.921708702;;;0.984285126;WATER;2-HEXANONE;
0.1;3052;140;0.005616376;0.426369932;0.819054904;0.997302187;WATER;ETHYL_ISOVALERATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3053;160;0.780086644;;;0.947482154;WATER;4-NITROPHENOL;
0.1;3054;240;2.23E-06;;;0.999963572;WATER;1,1,1,2-TETRACHLOROETHANE;
0.1;3055;240;1.97E-06;;;0.999993347;WATER;PENTACHLOROETHANE;
0.1;3058;140;0.003307844;;;0.82171903;WATER;BIS(CYANOETHYL)ETHER;
0.1;3059;140;0.778198933;;;0.998835464;WATER;2,5-Dimethyltetrahydrofuran;
0.1;3060;320;6.03E-06;;;0.999999452;WATER;3-METHYLHEPTANE;
0.1;3061;140;0.257195539;;;0.998557001;WATER;O-TOLUIDINE;
0.1;3065;520;0.115260793;;;0.999999956;WATER;METHYL_OLEATE;
0.1;3066;140;0.014146307;;;0.305028854;WATER;PARALDEHYDE;
0.1;3080;640;0.311753812;;;0.999999696;WATER;DI-N-NONYL_PHTHALATE;
0.1;3082;240;2.07E-06;;;0.999999294;WATER;1-NONYNE;
0.1;3084;140;0.000460726;;;0.849328031;WATER;DIMETHYL-OXALATE;
0.1;3086;160;0.933177485;;;0.9779155;WATER;3-METHYL-2-PENTANONE;
0.1;3087;160;0.93210711;;;0.974419249;WATER;3,3-DIMETHYL-2-BUTANONE;
0.1;3088;140;0.899288951;;;0.994176822;WATER;DIISOPROPYL_KETONE;
0.1;3090;140;0.723122012;;;0.998097284;WATER;2-METHYL-1-BUTANOL;
0.1;3091;140;0.636434002;;;0.998441107;WATER;2,2-DIMETHYL-1-PROPANOL;
0.1;3092;140;0.71980528;;;0.998598815;WATER;2-PENTANOL;
0.1;3093;140;0.63030798;;;0.999264522;WATER;3-PENTANOL;
0.1;3094;140;0.285904571;;;0.999809277;WATER;3-METHYL-2-BUTANOL;
0.1;3095;140;0.558801622;;;0.99932617;WATER;2-METHYL-2-BUTANOL;
0.1;3103;140;0.48968975;;;0.999913102;WATER;2,3,3-Trimethyl-2-butanol;
0.1;3104;140;0.344214248;;;0.99998352;WATER;3-Ethyl-3-pentanol;
0.1;3106;140;0.246500968;;;0.99998554;WATER;2,3-DIMETHYL-2-PENTANOL;
0.1;3111;140;0.33661606;;;0.999980677;WATER;2,4-Dimethyl-3-pentanol;
0.1;3112;140;0.348819414;;;0.999939709;WATER;3-METHYL-3-PENTANOL;
0.1;3118;140;0.424016238;;;0.999940781;WATER;2-HEXANOL;
0.1;3121;240;3.77E-06;;;0.99981528;WATER;1,3-DICHLOROPROPANE;
0.1;3122;140;0.004885879;;;0.70712494;WATER;DIETHYL-ADIPATE;
0.1;3124;140;0.00031802;;;0.989133439;WATER;O-NITROANISOLE;
0.1;3126;140;0.066235574;;;0.999977362;WATER;DIPHENYLAMINE;
0.1;3128;240;7.14E-07;;;0.999989772;WATER;O-CHLOROTOLUENE;
0.1;3129;140;0.00035558;;;0.999690939;WATER;ETHYL_BENZOATE;
0.1;3132;140;0.879309432;;;0.996315425;WATER;PROPYLENE_GLYCOL_N-PROPYL_ETHER;
0.1;3133;180;0.912771066;;;0.986981798;WATER;2-PROPOXY-1-PROPANOL;
0.1;3135;140;0.755092679;;;0.989463864;WATER;ISOVALERIC_ACID;
0.1;3136;140;0.005855984;;;0.73900986;WATER;ETHYL_ACETOACETATE;
0.1;3137;140;0.006225661;;;0.467447636;WATER;METHYL_N-BUTYRATE;
0.1;3138;480;0.118352867;;;0.999999318;WATER;1-HEXADECANOL;
0.1;3139;520;0.134724485;;;0.999999589;WATER;1-OCTADECANOL;
0.1;3140;440;0.000588057;;;0.999999827;WATER;N-UNDECANE;
0.1;3141;360;4.09E-05;;;0.999999627;WATER;2-METHYLOCTANE;
0.1;3142;280;7.35E-07;;;0.999999532;WATER;2,3,4-TRIMETHYLPENTANE;
0.1;3143;600;0.013016447;;;0.999999344;WATER;N-PENTADECANE;
0.1;3144;140;0.000802872;;;0.787018878;WATER;PROPYLENE_CARBONATE;
0.1;3145;240;9.25E-07;;;0.999998945;WATER;1-ETHYLNAPHTHALENE;
0.1;3147;240;2.40E-06;;;0.999997515;WATER;1-OCTYNE;
0.1;3148;140;0.567362736;;;0.995072497;WATER;SALICYLIC_ACID;
0.1;3149;140;0.703245979;;;0.976257937;WATER;3-NITROBENZOICACID;
0.1;3151;140;0.000734943;;;0.864849238;WATER;ETHYLIDENE_DIACETATE;
0.1;3152;140;0.554004434;;;0.999644368;WATER;N-HEPTANOIC_ACID;
0.1;3156;240;7.59E-07;;;0.999990659;WATER;P-CHLOROTOLUENE;
0.1;3157;440;0.000883381;;;0.999999814;WATER;1-DODECENE;
0.1;3158;200;0.819530014;;;0.977159164;WATER;PENTANAL;
0.1;3159;160;0.861160366;;;0.991176747;WATER;HEXANAL;
0.1;3160;140;0.851747228;;;0.997092669;WATER;HEPTANAL;
0.1;3161;140;0.771322528;;;0.999469349;WATER;OCTANAL;
0.1;3162;140;0.682775045;;;0.999903882;WATER;NONANAL;
0.1;3164;240;1.33E-06;;;0.999978054;WATER;INDENE;
0.1;3165;280;6.55E-07;;;0.999999398;WATER;2-METHYLHEXANE;
0.1;3167;320;6.04E-06;;;0.999999263;WATER;2,4-DIMETHYLHEXANE;
0.1;3168;240;6.99E-07;;;0.999998725;WATER;TERT-BUTYLBENZENE;
0.1;3170;140;0.845382058;;;0.992500809;WATER;OXACYCLOHEXANE;
0.1;3172;140;0.000178371;;;0.978294407;WATER;M-NITROBENZALDEHYDE;
0.1;3174;200;0.791783482;;;0.929214877;WATER;o-Nitrophenol;
0.1;3175;360;4.15E-05;;;0.99999947;WATER;2,6-DIMETHYLHEPTANE;
0.1;3177;140;0.002557228;;;0.871090159;WATER;SUCCINONITRILE;
0.1;3178;400;0.000181584;;;0.999999506;WATER;2,7-DIMETHYLOCTANE;
0.1;3180;280;5.39E-07;;;0.999998685;WATER;ETHYLCYCLOPENTANE;
0.1;3181;280;6.08E-07;;;0.999999405;WATER;ISOPROPYLCYCLOPENTANE;
0.1;3182;320;5.66E-06;;;0.999999783;WATER;N-BUTYLCYCLOPENTANE;
0.1;3183;400;0.00017349;;;0.999999909;WATER;N-HEXYLCYCLOPENTANE;
0.1;3194;240;2.79E-08;;;0.999993639;WATER;2,3-DIMETHYL-1-BUTENE;
0.1;3195;140;0.398639085;;;0.999993257;WATER;N-NONANOIC_ACID;
0.1;3196;240;8.84E-07;;;0.999986976;WATER;O-DICHLOROBENZENE;
0.1;3197;140;0.150312161;;;0.996040222;WATER;M-TOLUIDINE;
0.1;3201;160;0.694208133;;;0.940217746;WATER;Salicylaldehyde;
0.1;3202;140;0.310495535;;;0.997518086;WATER;GUAIACOL;
0.1;3203;140;0.038402965;;;0.999858868;WATER;O-CHLOROPHENOL;
0.1;3204;140;0.582549775;;;0.984715922;WATER;M-CHLOROPHENOL;
0.1;3205;140;0.567073836;;;0.983803971;WATER;P-CHLOROPHENOL;
0.1;3206;140;0.509978854;;;0.999972975;WATER;N-Methylpiperidine;
0.1;3209;140;0.005987407;;;0.635176292;WATER;ACETYLACETONE;
0.1;3212;140;0.59437978;;;0.999593308;WATER;METHYL_ISOBUTYL_ETHER;
0.1;3213;140;0.746709513;;;0.998754825;WATER;METHYL_SEC-BUTYL_ETHER;
0.1;3214;140;0.753522344;;;0.9981838;WATER;METHYL_TERT-BUTYL_ETHER;
0.1;3215;240;9.85E-07;;;0.999914863;WATER;1,4-PENTADIENE;
0.1;3216;140;0.73093472;;;0.999163516;WATER;ETHYL_ISOPROPYL_ETHER;
0.1;3219;140;0.813995248;;;0.994875683;WATER;METHYL_N-PROPYL_ETHER;
0.1;3220;140;0.829684177;;;0.992168953;WATER;METHYL_ISOPROPYL_ETHER;
0.1;3221;140;0.005734274;;;0.787069274;WATER;GLUTARONITRILE;
0.1;3224;240;0.164274672;;;0.892743424;WATER;1-NITROSOPIPERIDINE;
0.1;3225;140;0.579913142;;;0.997639733;WATER;ACETANILIDE;
0.1;3227;400;0.109573764;;;0.999999379;WATER;1-TETRADECANOL;
0.1;3229;480;0.119853829;;;0.99999978;WATER;1-HEPTADECANOL;
0.1;3230;360;4.03E-05;;;0.999999544;WATER;3-METHYLOCTANE;
0.1;3232;200;1.02E-06;;;0.999986757;WATER;1,8-NONADIYNE;
0.1;3233;280;5.66E-07;;;0.999999261;WATER;CIS-1,2-DIMETHYLCYCLOHEXANE;
0.1;3234;280;2.35E-06;;;0.999913938;WATER;CYCLOPENTENE;
0.1;3235;280;1.96E-06;;;0.999991728;WATER;CYCLOHEPTENE;
0.1;3236;280;1.60E-06;;;0.999993694;WATER;1-Methylcyclohexene;
0.1;3237;240;8.03E-07;;;0.999920836;WATER;1,4-CYCLOHEXADIENE;
0.1;3238;240;6.82E-07;;;0.999994314;WATER;VINYLCYCLOHEXENE;
0.1;3243;140;0.250550556;;;0.992177751;WATER;O-CHLOROANILINE;
0.1;3244;140;0.696701476;;;0.914390408;WATER;M-CHLOROANILINE;
0.1;3245;140;0.576993154;;;0.940178302;WATER;P-CHLOROANILINE;
0.1;3246;140;0.668699541;;;0.982948192;WATER;O-NITROANILINE;
0.1;3247;160;0.810353057;;;0.947284883;WATER;M-NITROANILINE;
0.1;3248;240;0.844943858;;;0.926125044;WATER;P-NITROANILINE;
0.1;3256;140;0.592306621;;;0.994558764;WATER;3-PHENYLPROPANOICACID;
0.1;3265;140;0.683802699;;;0.999686434;WATER;METHYL_TERT-PENTYL_ETHER;
0.1;3266;140;0.023582588;;;0.681564298;WATER;DIETHYL_OXALATE;
0.1;3268;240;3.36E-07;;;0.99999966;WATER;D-LIMONENE;
0.1;3269;140;0.809451622;;;0.99910943;WATER;N-HEXYL_ACETATE;
0.1;3270;240;7.01E-07;;;0.999994162;WATER;INDANE;
0.1;3273;140;0.004000521;;;0.612736732;WATER;3-METHOXYPROPIONITRILE;
0.1;3274;140;0.005070232;0.506092837;0.948101561;0.97053232;WATER;Methyl_pentanoate;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3275;140;0.002872995;0.529232763;0.828447426;0.997708597;WATER;ETHYL-PENTANOATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3276;140;0.008714938;0.364476842;0.722759649;0.999874622;WATER;N-BUTYL_VALERATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3278;140;0.003703363;;;0.558546885;WATER;CIS-CROTONITRILE;
0.1;3279;140;0.001906941;;;0.730119897;WATER;VINYLACETONITRILE;
0.1;3280;180;8.47E-07;;;0.996246267;WATER;1,1-DIFLUOROETHANE;
0.1;3282;240;7.65E-07;;;0.999999528;WATER;ANTHRACENE;
0.1;3283;140;0.880779415;;;0.965167279;WATER;Methylene_tetrahydropyran;
0.1;3284;140;0.33267496;;;0.999998425;WATER;4-Octanol;
0.1;3285;140;0.339505986;;;0.999998293;WATER;3-Octanol;
0.1;3286;140;0.337265653;;;0.999998556;WATER;2-OCTANOL;
0.1;3288;440;0.003003995;;;0.999999535;WATER;Tributylamine;
0.1;3289;320;1.58E-05;;;0.999999593;WATER;HEXACHLORO-1,3-BUTADIENE;
0.1;3290;280;2.67E-06;;;0.999998293;WATER;HEXACHLOROETHANE;
0.1;3291;320;3.14E-05;;;0.999999909;WATER;N-HEXYLBENZENE;
0.1;3292;140;0.007296314;;;0.417618041;WATER;N-BUTYRONITRILE;
0.1;3293;200;0.884988774;;;0.978207297;WATER;2,2-Dimethoxypropane;
0.1;3294;140;0.402062448;;;0.999993116;WATER;N-METHYLCYCLOHEXYLAMINE;
0.1;3295;360;0.049811082;;;0.999999559;WATER;DI-N-HEXYL_ETHER;
0.1;3296;140;0.000904259;;;0.769043645;WATER;ISOBUTYL_FORMATE;
0.1;3297;140;0.734726527;;;0.99983694;WATER;N-HEPTYL_ACETATE;
0.1;3298;140;0.841874151;;;0.999149531;WATER;2-OCTANONE;
0.1;3299;140;0.428853159;;;0.99991934;WATER;2-METHYL-1-PENTANOL;
0.1;3301;280;0.045263453;;;0.999999668;WATER;TRIPROPYLAMINE;
0.1;3302;140;0.001774462;;;0.703899521;WATER;Isopropenyl_acetate;
0.1;3303;280;5.01E-06;;;0.999999626;WATER;N-PENTYLBENZENE;
0.1;3312;840;0.20028572;;;0.999999843;WATER;SQUALANE;
0.1;3313;140;0.000856169;;;0.983129723;WATER;PHENYLACETONITRILE;
0.1;3315;240;0.860576301;;;0.986215673;WATER;ETHYLAL;
0.1;3316;140;0.8247462;;;0.998631647;WATER;ACETAL;
0.1;3317;140;9.00E-07;;;0.999901979;WATER;TRICHLOROACETALDEHYDE;
0.1;3318;180;1.86E-07;;;0.360073699;WATER;CARBON_DIOXIDE;
0.1;3319;280;2.26E-07;;;0.999515892;WATER;ETHANE;
0.1;3320;240;5.48E-07;;;0.999566172;WATER;PROPYLENE;
0.1;3324;140;6.22E-05;;;0.99999313;WATER;BENZYL_BENZOATE;
0.1;3327;140;0.852777025;;;0.997835439;WATER;3-HEPTANONE;
0.1;3328;280;7.14E-07;;;0.999999066;WATER;2,2-DIMETHYLPENTANE;
0.1;3329;240;6.78E-07;;;0.999848268;WATER;1,1-DICHLOROETHYLENE;
0.1;3330;320;6.05E-06;;;0.999999455;WATER;4-METHYLHEPTANE;
0.1;3331;140;0.878445006;;;0.988898968;WATER;TERT-BUTYL_ACETATE;
0.1;3332;140;0.83932154;;;0.992623059;WATER;3,5-Dimethylpyridine;
0.1;3333;280;6.00E-07;;;0.999999149;WATER;TRANS-1,4-DIMETHYLCYCLOHEXANE;
0.1;3334;280;0.008053734;;;0.999999742;WATER;Diisopentyl_ether;
0.1;3337;560;0.006703246;;;0.999999482;WATER;2,2,4,4,6,8,8-HEPTAMETHYLNONANE;
0.1;3340;200;1.01E-06;;;0.999751962;WATER;1,4-Difluorobenzene;
0.1;3341;640;0.024257114;;;0.999999967;WATER;N-OCTADECANE;
0.1;3343;140;0.007636544;;;0.428296817;WATER;VALERONITRILE;
0.1;3345;140;0.466809454;;;0.999998945;WATER;N-OCTYLAMINE;
0.1;3346;240;0.331215768;;;0.999999496;WATER;N-DECYLAMINE;
0.1;3349;240;5.64E-07;;;0.999998951;WATER;ACENAPHTHENE;
0.1;3350;140;0.26285997;;;0.999935421;WATER;P-TERT-BUTYLPHENOL;
0.1;3351;140;0.436590586;;;0.999985538;WATER;N,N-Dimethyl-tert.butylamine;
0.1;3352;140;0.508406149;;;0.985883666;WATER;2,3-DICHLORO-1-PROPANOL;
0.1;3353;240;0.549944116;;;0.805010152;WATER;DIETHYL_MALONATE;
0.1;3354;140;0.003154313;;;0.752306586;WATER;DIETHYL_SUCCINATE;
0.1;3355;140;0.015694473;;;0.623332812;WATER;Dimethyl_glutarate;
0.1;3359;240;9.58E-07;;;0.999996876;WATER;1-CHLORONAPHTHALENE;
0.1;3360;280;3.00E-06;;;0.999918946;WATER;TRICHLOROFLUOROMETHANE;
0.1;3361;140;0.001625669;;;0.839513347;WATER;DIETHYL_MALEATE;
0.1;3363;140;0.145830849;;;0.999814097;WATER;2,5-XYLENOL;
0.1;3364;140;0.288869815;;;0.999311356;WATER;3,4-XYLENOL;
0.1;3365;240;9.26E-07;;;0.999988762;WATER;M-DICHLOROBENZENE;
0.1;3366;240;5.33E-07;;;0.999999237;WATER;ISOBUTYLBENZENE;
0.1;3369;560;0.193309057;;;0.999999679;WATER;Phthalic_acid_dioctyl_ester;
0.1;3372;280;7.11E-07;;;0.999998839;WATER;3,3-DIMETHYLPENTANE;
0.1;3373;140;0.006475986;;;0.399537408;WATER;ISOBUTYRONITRILE;
0.1;3374;140;0.002491413;;;0.762403707;WATER;DIMETHYL-ADIPATE;
0.1;3375;140;0.512061141;;;0.999854544;WATER;N-PENTYLAMINE;
0.1;3378;140;0.044032226;;;0.999923937;WATER;N-ETHYLANILINE;
0.1;3379;140;0.352151848;;;0.999028301;WATER;BENZYLAMINE;
0.1;3380;140;0.93382995;;;0.990384728;WATER;1,2-DIETHOXYETHANE;
0.1;3381;140;0.53900732;;;0.999743377;WATER;Dimethyl_ethyl_amine;
0.1;3382;140;0.492589971;;;0.999993587;WATER;N,N-DIMETHYL-N-BUTYLAMINE;
0.1;3383;240;6.53E-07;;;0.999992677;WATER;1-CHLOROPENTANE;
0.1;3384;140;0.909099125;;;0.992931402;WATER;5-METHYL-2-HEXANONE;
0.1;3385;280;7.46E-07;;;0.999999958;WATER;2,2-DIMETHYLHEXANE;
0.1;3386;360;4.04E-05;;;0.999999547;WATER;4-METHYLOCTANE;
0.1;3387;320;6.28E-06;;;0.999999338;WATER;2,5-DIMETHYLHEXANE;
0.1;3393;140;1.94E-05;;;0.999775604;WATER;P-CHLORONITROBENZENE;
0.1;3394;140;1.30E-05;;;0.999685131;WATER;O-CHLORONITROBENZENE;
0.1;3395;140;0.899441595;;;0.996405196;WATER;2-ETHYL-2-HEXENAL;
0.1;3398;140;0.42816015;;;0.999902278;WATER;2-ETHYL-1-BUTANOL;
0.1;3399;200;0.902790606;;;0.981705308;WATER;4-Methylcyclohexanone;
0.1;3401;140;2.55E-05;;;0.985751034;WATER;ETHYL_VINYL_ETHER;
0.1;3402;140;0.794773025;;;0.999831681;WATER;2-NONANONE;
0.1;3403;180;0.713881731;;;0.804057235;WATER;PYRROLE;
0.1;3405;140;0.71660977;;;0.998283598;WATER;1-PHENYL-2-PROPANOL;
0.1;3410;140;0.570075308;;;0.998008624;WATER;3-PHENYL-1-PROPANOL;
0.1;3411;160;0.879225204;;;0.988466235;WATER;SEC-BUTYL_ACETATE;
0.1;3412;140;0.00066803;;;0.989570326;WATER;Acetic_acid_phenyl_ester;
0.1;3414;140;0.000721535;;;0.983896132;WATER;ETHYLCHLOROACETATE;
0.1;3417;140;0.038785659;;;0.299322455;WATER;2-ETHOXYETHYL_ACETATE;
0.1;3418;140;0.611508414;;;0.999991062;WATER;N-UNDECANOIC_ACID;
0.1;3422;140;0.670033914;;;0.999801932;WATER;TERT-BUTYL_ETHYL_ETHER;
0.1;3424;360;0.226535551;;;0.999999317;WATER;N-DODECYLAMINE;
0.1;3425;140;1.41E-06;0.486829312;0.529024548;0.947416606;WATER;NITROGEN_TETROXIDE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3426;160;9.96E-07;;;0.999999457;WATER;DIBENZYL_ETHER;
0.1;3429;240;1.06E-06;;;0.999993221;WATER;P-METHYLSTYRENE;
0.1;3430;240;7.29E-07;;;0.99999697;WATER;O-ETHYLTOLUENE;
0.1;3431;240;6.13E-07;;;0.999997957;WATER;P-ETHYLTOLUENE;
0.1;3432;240;5.71E-07;;;0.999999246;WATER;M-DIETHYLBENZENE;
0.1;3433;240;5.49E-07;;;0.999999268;WATER;P-DIETHYLBENZENE;
0.1;3434;240;6.78E-07;;;0.999998996;WATER;O-CYMENE;
0.1;3435;240;6.30E-07;;;0.999999119;WATER;M-CYMENE;
0.1;3436;240;9.46E-07;;;0.9999988;WATER;1,2-Dimethyl_naphthalene;
0.1;3439;240;8.62E-07;;;0.999999164;WATER;2,6-DIMETHYLNAPHTHALENE;
0.1;3440;240;8.99E-07;;;0.999999062;WATER;2-ETHYLNAPHTHALENE;
0.1;3441;280;5.93E-07;;;0.999999253;WATER;TRANS-1,3-DIMETHYLCYCLOHEXANE;
0.1;3442;280;5.93E-07;;;0.999999252;WATER;CIS-1,4-DIMETHYLCYCLOHEXANE;
0.1;3445;140;0.793041565;;;0.994953035;WATER;3-Ethylpyridine;
0.1;3455;140;0.316445857;;;0.999294115;WATER;P-ETHYLPHENOL;
0.1;3456;140;0.43580084;;;0.999115529;WATER;O-ETHYLPHENOL;
0.1;3458;280;7.02E-06;;;0.999999523;WATER;PYRENE;
0.1;3460;280;5.77E-07;;;0.999999254;WATER;TRANS-1,2-DIMETHYLCYCLOHEXANE;
0.1;3461;140;0.002495598;;;0.869153596;WATER;GLYCERYL_TRIACETATE;
0.1;3463;140;0.517684262;;;0.990235515;WATER;INDOLE;
0.1;3466;140;0.039465898;;;0.999667446;WATER;O-ETHYLANILINE;
0.1;3469;140;0.253550572;;;0.999459164;WATER;1-Naphthylamine;
0.1;3471;140;0.323755633;;;0.999196149;WATER;M-ETHYLPHENOL;
0.1;3472;140;0.125882156;;;0.999385092;WATER;2-PHENYLETHANOL;
0.1;3477;240;0.831066227;;;0.9093363;WATER;2,5-DIHYDROFURAN;
0.1;3478;140;0.003236899;;;0.713254752;WATER;MALONONITRILE;
0.1;3479;140;0.000424564;;;0.756212796;WATER;DIETHYL_CARBONATE;
0.1;3480;140;0.001473417;;;0.904508189;WATER;DIMETHYL_PHTHALATE;
0.1;3482;140;0.830357866;;;0.992631139;WATER;Ethyl_phenyl_ketone;
0.1;3484;140;0.957378804;;;0.988054872;WATER;SEBACIC_ACID;
0.1;3485;140;0.243279233;;;0.99385505;WATER;1,3-Dichloro-2-propanol;
0.1;3486;140;0.000882332;;;0.999939103;WATER;DI-N-PROPYL_PHTHALATE;
0.1;3487;140;0.00047015;;;0.999998089;WATER;DIISOBUTYL_PHTHALATE;
0.1;3489;140;0.001186956;;;0.854304513;WATER;DIMETHYL_MALEATE;
0.1;3490;140;0.001843315;;;0.999990867;WATER;ETHYL-OCTANOATE;Four spinodal points exist!
0.1;3507;140;0.425296733;;;0.999988614;WATER;2-HEPTANOL;
0.1;3510;360;3.65E-05;;;0.999999587;WATER;N-BUTYLCYCLOHEXANE;
0.1;3517;200;5.30E-07;;;0.999929864;WATER;ETHYNYLBENZENE;
0.1;3518;140;1.30E-05;;;0.998859005;WATER;2,4-DINITROTOLUENE;
0.1;3519;140;4.00E-06;;;0.999786481;WATER;1-CHLORO-2,4-DINITROBENZENE;
0.1;3520;140;3.06E-06;;;0.999872336;WATER;2,4,6-TRINITROTOLUENE;
0.1;3523;140;0.001619987;0.747860607;0.837479078;0.991012818;WATER;N-PENTYL_FORMATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3524;140;0.000707305;;;0.999980919;WATER;N-OCTYL_FORMATE;
0.1;3525;140;0.846982276;;;0.999976657;WATER;DIETHYLENE_GLYCOL_DI-N-BUTYL_ETHER;
0.1;3527;160;0.793817203;;;0.987469761;WATER;CYCLOHEXANONE_OXIME;
0.1;3529;140;0.450850071;;;0.99999637;WATER;N-HEPTYLAMINE;
0.1;3530;280;1.70E-06;;;0.999998956;WATER;2,4,4-TRIMETHYL-2-PENTENE;
0.1;3531;140;0.571507158;;;0.999984397;WATER;DECANAL;
0.1;3536;140;0.060765056;;;0.999996894;WATER;Linalool;
0.1;3541;140;0.004581269;;;0.466996984;WATER;METHYL_ISOBUTYRATE;
0.1;3544;140;0.091661489;;;0.999869195;WATER;2-PHENYL-2-PROPANOL;
0.1;3546;140;0.003113739;0.527605571;0.730121704;0.999606686;WATER;ETHYL-HEXANOATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3547;140;0.587713298;;;0.999995039;WATER;Butyl_tert-butyl_ether;
0.1;3548;140;0.750596521;;;0.989803242;WATER;3-Methyl-2-buten-1-ol;
0.1;3549;140;0.000298436;;;0.998866213;WATER;1,2-Dimethoxybenzene;
0.1;3550;140;0.536228991;;;0.99999972;WATER;N-TRIDECANOIC_ACID;
0.1;3552;280;1.63E-06;;;0.999997288;WATER;CYCLOOCTENE;
0.1;3554;140;0.622548268;;;0.999988862;WATER;1,8-Cineole;
0.1;3555;280;6.46E-07;;;0.999999339;WATER;1,1,3-TRIMETHYLCYCLOPENTANE;
0.1;3556;140;0.000248365;;;0.96697734;WATER;METHYL_CHLOROACETATE;
0.1;3557;140;0.007432851;0.374881839;0.881038089;0.992458746;WATER;ETHYL_ISOBUTYRATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3559;140;0.013692176;0.273711694;0.771942724;0.999692537;WATER;ISOBUTYL_ISOBUTYRATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3560;140;0.011410407;0.345285771;0.804917057;0.999012887;WATER;Isoamyl_propionate;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3562;140;0.000926658;;;0.976682494;WATER;BENZYL_FORMATE;
0.1;3568;240;0.815498279;;;0.956583186;WATER;METHYL_ISOPROPENYL_KETONE;
0.1;3571;240;0.738411546;;;0.952312834;WATER;P-HYDROXYBENZALDEHYDE;
0.1;3572;180;6.18E-07;;;0.998020836;WATER;1,1,1,2-TETRAFLUOROETHANE;
0.1;3577;140;0.617885257;;;0.999964726;WATER;ETHYL_TERT-PENTYL_ETHER;
0.1;3581;140;0.001406776;;;0.999998648;WATER;ETHYL-NONANOATE;Four spinodal points exist!
0.1;3582;140;0.005110114;0.532373195;0.675677775;0.999551419;WATER;Methyl_heptanoate;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3583;140;0.01911877;0.282702929;0.927600343;0.982466577;WATER;Isopropyl_propionate;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3584;140;0.606058725;;;0.999725846;WATER;3-METHYL-1-PENTANOL;
0.1;3587;280;0.00048298;;;0.999999669;WATER;DIISOBUTYLAMINE;
0.1;3595;140;0.073381657;;;0.999963685;WATER;2,4,6-Trimethylphenol;
0.1;3599;140;0.758078659;;;0.991282474;WATER;O-TOLUALDEHYDE;
0.1;3601;140;0.481230753;;;0.998533139;WATER;O-TOLUIC_ACID;
0.1;3602;140;0.507476011;;;0.998671402;WATER;M-TOLUIC_ACID;
0.1;3603;140;0.519363322;;;0.998385113;WATER;P-TOLUIC_ACID;
0.1;3604;400;0.229327126;;;0.999999951;WATER;LINOLEIC_ACID;
0.1;3606;140;0.006462884;0.408106205;0.654360818;0.999740199;WATER;ISOBUTYL_METHACRYLATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;3608;240;1.35E-06;;;0.999999166;WATER;3-CHLOROBIPHENYL(PCB_2);
0.1;3609;140;0.308018902;;;0.999675712;WATER;DIALLYLAMINE;
0.1;3612;140;0.189296692;;;0.999989165;WATER;TRIALLYLAMINE;
0.1;3615;280;1.19E-05;;;0.999999431;WATER;2,5-DICHLOROBIPHENYL(PCB_9);
0.1;3616;240;1.73E-06;;;0.999861013;WATER;2,3-DICHLOROPROPENE;
0.1;3619;140;0.059388907;;;0.295883778;WATER;DIETHYLENE_GLYCOL_ETHYL_ETHER_ACETATE;
0.1;3623;160;0.939394234;;;0.99404209;WATER;DIETHYLENE_GLYCOL_MONOBUTYL_ETHER_ACETATE;
0.1;3626;140;0.357616053;;;0.999998985;WATER;2,6-DIMETHYL-4-HEPTANOL;
