sys;c1;c2;x1;x1_calc;T;phase;ALDS;;AALDS;60.32378574
1273;N,N-Dimethylformamide (DMF);Octane;0.3756;0.359591951;345.59;L1;4.355482819;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.384;0.360241178;345.68;L1;6.386880656;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.3985;0.365218588;346.37;L1;8.721145267;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4016;0.363415179;346.12;L1;9.991064389;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4163;0.370260622;347;L1;11.71990127;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4394;0.369585561;346.92;L1;17.30278875;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4484;0.374986048;347.56;L1;17.87968713;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4581;0.369501178;346.91;L1;21.49335724;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4618;0.370345004;347.01;L1;22.06968825;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4757;0.378023822;347.92;L1;22.98301886;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4803;0.371188831;347.11;L1;25.76999971;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4822;0.372876483;347.31;L1;25.71117457;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4884;0.379205179;348.06;L1;25.30573142;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.4967;0.380555301;348.22;L1;26.63547177;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5062;0.371779509;347.18;L1;30.86308873;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5188;0.373214013;347.35;L1;32.93664359;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5326;0.382749249;348.48;L1;33.0390601;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5461;0.382918014;348.5;L1;35.49812056;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5502;0.37245457;347.26;L1;39.01667778;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5517;0.382833631;348.49;L1;36.54039093;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5665;0.383086779;348.52;L1;39.12155399;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5787;0.382580483;348.46;L1;41.38451644;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.5839;0.372876483;347.31;L1;44.84825153;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.595;0.637381928;348.36;L2;6.880764335;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6012;0.644619292;347.35;L2;6.973223969;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6019;0.644690949;347.34;L2;6.867973458;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6045;0.644690949;347.34;L2;6.436938308;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6148;0.638026841;348.27;L2;3.708334133;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6154;0.637238613;348.38;L2;3.487171124;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6244;0.645837462;347.18;L2;3.375667667;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6385;0.638385127;348.22;L2;0.017992691;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6633;0.639889925;348.01;L2;3.593120716;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6748;0.648703745;346.78;L2;3.944021738;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.6795;0.640893124;347.87;L2;5.84945238;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7027;0.64368775;347.48;L2;8.771630992;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7099;0.653991575;345.93;L2;8.202964593;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7132;0.653634216;345.99;L2;8.721399375;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7132;0.64712729;347;L2;9.721887204;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.727;0.650477551;346.52;L2;11.12196906;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7425;0.66155566;344.66;L2;11.54287486;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7431;0.654468052;345.85;L2;12.70078538;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7541;0.658875472;345.11;L2;13.49904337;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7725;0.666082199;343.9;L2;14.82189239;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7828;0.670436231;343.14;L2;15.4948644;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.791;0.674786484;342.28;L2;15.89016469;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.7983;0.678226218;341.6;L2;16.30035795;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.8088;0.683082315;340.64;L2;16.89362956;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.8174;0.68974603;339.27;L2;16.98051138;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.8316;0.698340492;337.3;L2;17.46447613;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.8455;0.709238196;334.69;L2;17.57367377;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.8724;0.72909743;329.25;L2;17.94406624;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.8886;0.743592392;324.75;L2;17.8154166;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.9134;0.769188174;315.5;L2;17.18382616;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.9266;0.786020755;308.21;L2;16.4538775;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.9351;0.796922079;302.99;L2;15.98965693;;;
1273;N,N-Dimethylformamide (DMF);Octane;0.9479;0.817735344;291.32;L2;14.77102675;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.0716;0.064208352;285.48;L1;10.89617783;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.077;0.067695447;288.245;L1;12.87864968;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.084;0.069928322;289.791;L1;18.33460528;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.092;0.071878116;291.141;L1;24.68167258;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.099;0.073498611;292.263;L1;29.78533421;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.1034;0.07306099;291.96;L1;34.73103903;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.107;0.07497901;293.288;L1;35.56206268;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.11;0.082940599;298.15;L1;28.23556889;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.113;0.075371857;293.56;L1;40.49538627;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.116;0.076257208;294.173;L1;41.94782489;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.123;0.077390977;294.958;L1;46.33141578;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.131;0.078500259;295.605;L1;51.20953991;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.141;0.079454627;296.152;L1;57.35737612;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.148;0.080199627;296.579;L1;61.26934098;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.154;0.079939662;296.43;L1;65.56804773;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.156;0.080723046;296.879;L1;65.88318965;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.1605;0.080393292;296.69;L1;69.13632027;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.161;0.081075482;297.081;L1;68.60237677;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.168;0.081391278;297.262;L1;72.4695862;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.1701;0.080846922;296.95;L1;74.38289846;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.173;0.081659967;297.416;L1;75.07277127;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.177;0.081822227;297.509;L1;77.16008022;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.182;0.081967039;297.592;L1;79.7689484;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.185;0.082090915;297.663;L1;81.25284725;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.189;0.082195599;297.723;L1;83.26452546;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.194;0.082300283;297.783;L1;85.74836127;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.198;0.082389264;297.834;L1;87.68118935;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.1999;0.081649498;297.41;L1;89.53815703;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.201;0.082459054;297.874;L1;89.10030531;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.206;0.082514885;297.906;L1;91.48974675;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.209;0.082563738;297.934;L1;92.87636751;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.212;0.082607356;297.959;L1;94.24875424;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.216;0.082652719;297.985;L1;96.06306862;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.2189;0.081911208;297.56;L1;98.29791732;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.221;0.082691103;298.007;L1;98.30506869;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.224;0.082717274;298.022;L1;99.62175962;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.231;0.082739955;298.035;L1;102.6715093;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.236;0.082752168;298.042;L1;104.7981592;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.239;0.082764382;298.049;L1;106.0465752;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.246;0.082778339;298.057;L1;108.9165115;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.2613;0.08241718;297.85;L1;115.3875262;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.2621;0.082364838;297.82;L1;115.7567488;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.2789;0.767136644;297.84;L2;101.1811645;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.287;0.765986517;298.064;L2;98.1682352;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.291;0.76600192;298.061;L2;96.78614091;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.2945;0.767136644;297.84;L2;95.73859363;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.295;0.766022458;298.057;L2;95.42361315;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.3;0.766063534;298.049;L2;93.74826342;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.303;0.766099476;298.042;L2;92.757922;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.308;0.766135417;298.035;L2;91.12591557;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.311;0.766202166;298.022;L2;90.1653147;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.314;0.766279183;298.007;L2;89.21535861;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.3142;0.767855473;297.7;L2;89.35718034;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.321;0.766392142;297.985;L2;87.02528503;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.3256;0.768574302;297.56;L2;85.88676086;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.326;0.766525639;297.959;L2;85.49707658;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.331;0.766654001;297.934;L2;83.99172173;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.336;0.766797767;297.906;L2;82.51119391;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.341;0.766962071;297.874;L2;81.05548718;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.346;0.76716745;297.834;L2;79.62663206;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.35;0.76742931;297.783;L2;78.51132165;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.357;0.767737379;297.723;L2;76.57119385;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.362;0.768045449;297.663;L2;75.2204698;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.367;0.768409998;297.592;L2;73.89615942;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.3706;0.770679444;297.15;L2;73.21492067;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.374;0.768836161;297.509;L2;72.06220948;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.38;0.769313669;297.416;L2;70.53275257;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.388;0.770104381;297.262;L2;68.55207258;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.3916;0.771809033;296.93;L2;67.84962422;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.398;0.771033725;297.081;L2;66.12801092;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.408;0.772070892;296.879;L2;63.78092004;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.419;0.773611241;296.579;L2;61.31985549;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.4338;0.776892182;295.94;L2;58.27179804;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.435;0.77580367;296.152;L2;57.85534545;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.4497;0.779408084;295.45;L2;54.99540712;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.454;0.778612238;295.605;L2;53.9415955;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.471;0.781894589;294.958;L2;50.68618408;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.4787;0.784555395;294.37;L2;49.40430851;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.489;0.785446855;294.173;L2;47.38903084;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.5069;0.791795683;292.77;L2;44.5989637;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.509;0.78945164;293.288;L2;43.88905613;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.52;0.76554495;298.15;L2;38.67591216;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.528;0.794089949;292.263;L2;40.8100457;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.5341;0.79876446;291.23;L2;40.24830215;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.549;0.799167201;291.141;L2;37.54717452;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.5566;0.803606403;290.16;L2;36.72627517;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.57;0.805276194;289.791;L2;34.55489559;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.5908;0.813969065;287.87;L2;32.04448109;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.592;0.812272122;288.245;L2;31.63287748;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.6319;0.827352189;284.54;L2;26.9499314;;;
1322;Dodecane;Carbonic acid dimethyl ester;0.6775;0.844984573;280.09;L2;22.09088176;;;
1361;Butyl acetate;Water;0.0002;0.000983546;323.137;L1;159.2847042;;;
1361;Butyl acetate;Water;0.0002;0.000983614;323.15;L1;159.2916177;;;
1361;Butyl acetate;Water;0.0005;0.000910209;304.15;L1;59.9066145;;;
1361;Butyl acetate;Water;0.000669309;0.000876199;293.138;L1;26.93473972;;;
1361;Butyl acetate;Water;0.000731819;0.00108988;343.332;L1;39.82896618;;;
1361;Butyl acetate;Water;0.000747453;0.001160787;353.229;L1;44.01820753;;;
1361;Butyl acetate;Water;0.000747453;0.00123892;363.626;L1;50.53238843;;;
1361;Butyl acetate;Water;0.0007582;0.00095755;318.2;L1;23.34307359;;;
1361;Butyl acetate;Water;0.000778729;0.000936739;312.74;L1;18.47415914;;;
1361;Butyl acetate;Water;0.000778729;0.000983546;323.137;L1;23.3501305;;;
1361;Butyl acetate;Water;0.000778729;0.001037237;333.334;L1;28.66526225;;;
1361;Butyl acetate;Water;0.0007819;0.00093816;313.2;L1;18.2193655;;;
1361;Butyl acetate;Water;0.0008;0.001031003;332.15;L1;25.36756661;;;
1361;Butyl acetate;Water;0.000810015;0.000908026;303.443;L1;11.42202465;;;
1361;Butyl acetate;Water;0.000825663;0.000891678;298.15;L1;7.691838091;;;
1361;Butyl acetate;Water;0.0008351;0.000922717;308.2;L1;9.977110045;;;
1361;Butyl acetate;Water;0.000871988;0.000983614;323.15;L1;12.04578813;;;
1361;Butyl acetate;Water;0.0008783;0.000907275;303.2;L1;3.245738059;;;
1361;Butyl acetate;Water;0.00088;0.000929175;310.291;L1;5.43751882;;;
1361;Butyl acetate;Water;0.00088;0.001081719;341.782;L1;20.6384814;;;
1361;Butyl acetate;Water;0.000884305;0.000938005;313.15;L1;5.895325373;;;
1361;Butyl acetate;Water;0.000889803;0.001036268;333.15;L1;15.23809867;;;
1361;Butyl acetate;Water;0.0009;0.000937974;313.14;L1;4.132746675;;;
1361;Butyl acetate;Water;0.0009;0.000937974;313.14;L1;4.132746675;;;
1361;Butyl acetate;Water;0.0009;0.000938005;313.15;L1;4.136051616;;;
1361;Butyl acetate;Water;0.0009;0.000954017;317.529;L1;5.828672767;;;
1361;Butyl acetate;Water;0.0009;0.000954281;317.579;L1;5.856341402;;;
1361;Butyl acetate;Water;0.0009;0.000957287;318.15;L1;6.170847868;;;
1361;Butyl acetate;Water;0.0009;0.000983614;323.15;L1;8.883878034;;;
1361;Butyl acetate;Water;0.0009;0.001009941;328.15;L1;11.5252429;;;
1361;Butyl acetate;Water;0.0009;0.001036268;333.15;L1;14.09863133;;;
1361;Butyl acetate;Water;0.0009;0.001091555;343.65;L1;19.29638008;;;
1361;Butyl acetate;Water;0.0009;0.001257888;366.15;L1;33.47946398;;;
1361;Butyl acetate;Water;0.00092;0.000954017;317.529;L1;3.630782095;;;
1361;Butyl acetate;Water;0.000928845;0.000891678;298.15;L1;4.083679796;;;
1361;Butyl acetate;Water;0.0009289;0.000891833;298.2;L1;4.072219507;;;
1361;Butyl acetate;Water;0.000937257;0.000907121;303.15;L1;3.268167619;;;
1361;Butyl acetate;Water;0.000971805;0.000891678;298.15;L1;8.605008619;;;
1361;Butyl acetate;Water;0.000995;0.000891635;298.136;L1;10.96858811;;;
1361;Butyl acetate;Water;0.000997958;0.000875294;292.845;L1;13.11513613;;;
1361;Butyl acetate;Water;0.001;0.000922563;308.15;L1;8.059961272;;;
1361;Butyl acetate;Water;0.001;0.000907121;303.15;L1;9.747943093;;;
1361;Butyl acetate;Water;0.001;0.000907121;303.15;L1;9.747943093;;;
1361;Butyl acetate;Water;0.001;0.000891678;298.15;L1;11.46501981;;;
1361;Butyl acetate;Water;0.00101;0.001152896;352.179;L1;13.23267069;;;
1361;Butyl acetate;Water;0.00101;0.000872981;292.096;L1;14.57918183;;;
1361;Butyl acetate;Water;0.0010258;0.000891505;298.094;L1;14.03170291;;;
1361;Butyl acetate;Water;0.00104857;0.00089166;298.144;L1;16.20977162;;;
1361;Butyl acetate;Water;0.00105;0.00089166;298.144;L1;16.34605492;;;
1361;Butyl acetate;Water;0.00107638;0.000983614;323.15;L1;9.012529456;;;
1361;Butyl acetate;Water;0.00107734;0.000876236;293.15;L1;20.6614858;;;
1361;Butyl acetate;Water;0.00108;0.000983493;323.127;L1;9.360579975;;;
1361;Butyl acetate;Water;0.0011;0.000876199;293.138;L1;22.74722247;;;
1361;Butyl acetate;Water;0.00111;0.000876221;293.145;L1;23.64969521;;;
1361;Butyl acetate;Water;0.00113917;0.00089166;298.144;L1;24.4970312;;;
1361;Butyl acetate;Water;0.00118628;0.00089166;298.144;L1;28.54927454;;;
1361;Butyl acetate;Water;0.00118628;0.000857169;282.248;L1;32.49425407;;;
1361;Butyl acetate;Water;0.0012;0.00093816;313.2;L1;24.61563256;;;
1361;Butyl acetate;Water;0.0012;0.00089166;298.144;L1;29.69919418;;;
1361;Butyl acetate;Water;0.0012;0.00087639;293.2;L1;31.42656384;;;
1361;Butyl acetate;Water;0.001202;0.000922717;308.2;L1;26.44195365;;;
1361;Butyl acetate;Water;0.00124908;0.000891678;298.15;L1;33.70574785;;;
1361;Butyl acetate;Water;0.00127303;0.00085748;283.15;L1;39.51573095;;;
1361;Butyl acetate;Water;0.00128059;0.000922563;308.15;L1;32.79205219;;;
1361;Butyl acetate;Water;0.0013;0.001240724;363.866;L1;4.666918427;;;
1361;Butyl acetate;Water;0.0013;0.000876236;293.15;L1;39.44840824;;;
1361;Butyl acetate;Water;0.001312;0.000891814;298.194;L1;38.60503788;;;
1361;Butyl acetate;Water;0.00135;0.000907099;303.143;L1;39.76082762;;;
1361;Butyl acetate;Water;0.001375;0.000907121;303.15;L1;41.5933162;;;
1361;Butyl acetate;Water;0.0014;0.000922507;308.132;L1;41.71325516;;;
1361;Butyl acetate;Water;0.0014;0.000907071;303.134;L1;43.40067885;;;
1361;Butyl acetate;Water;0.0014;0.000854039;273.15;L1;49.42506554;;;
1361;Butyl acetate;Water;0.00140649;0.000907071;303.134;L1;43.8631791;;;
1361;Butyl acetate;Water;0.0014645;0.000907071;303.134;L1;47.90484392;;;
1361;Butyl acetate;Water;0.0015;0.00089166;298.144;L1;52.01354931;;;
1361;Butyl acetate;Water;0.00150102;0.000854039;273.15;L1;56.39232958;;;
1361;Butyl acetate;Water;0.00156409;0.000907121;303.15;L1;54.47836162;;;
1361;Butyl acetate;Water;0.00156409;0.000858409;285.85;L1;59.99787883;;;
1361;Butyl acetate;Water;0.00166657;0.000854108;273.35;L1;66.84652516;;;
1361;Butyl acetate;Water;0.0018;0.000876221;293.145;L1;71.99236017;;;
1361;Butyl acetate;Water;0.002;0.001009941;328.15;L1;68.32552673;;;
1361;Butyl acetate;Water;0.00235618;0.000922044;307.982;L1;93.82039978;;;
1361;Butyl acetate;Water;0.00253;0.001242655;364.123;L1;71.0969083;;;
1361;Butyl acetate;Water;0.00293069;0.000876199;293.138;L1;120.7399935;;;
1361;Butyl acetate;Water;0.003;0.001160193;353.15;L1;95.00259181;;;
1361;Butyl acetate;Water;0.003;0.000957287;318.15;L1;114.2264326;;;
1361;Butyl acetate;Water;0.0036;0.000891635;298.136;L1;139.5632268;;;
1361;Butyl acetate;Water;0.005;0.001122618;348.15;L1;149.3774455;;;
1361;Butyl acetate;Water;0.006;0.001561166;398.15;L1;134.6326491;;;
1361;Butyl acetate;Water;0.006;0.001361024;378.15;L1;148.3522112;;;
1361;Butyl acetate;Water;0.006;0.001235343;363.15;L1;158.0410805;;;
1361;Butyl acetate;Water;0.006;0.000957287;318.15;L1;183.5411506;;;
1361;Butyl acetate;Water;0.007;0.001310988;373.15;L1;167.5129098;;;
1361;Butyl acetate;Water;0.008;0.001272918;368.15;L1;183.8129639;;;
1361;Butyl acetate;Water;0.009;0.001411059;383.15;L1;185.2884091;;;
1361;Butyl acetate;Water;0.01;0.001511131;393.15;L1;188.9726716;;;
1361;Butyl acetate;Water;0.01;0.001197768;358.15;L1;212.2125268;;;
1361;Butyl acetate;Water;0.015;0.001461095;388.15;L1;232.8864046;;;
1361;Butyl acetate;Water;0.787;0.903071985;398.15;L2;13.75740194;;;
1361;Butyl acetate;Water;0.79;0.906561056;393.15;L2;13.7625436;;;
1361;Butyl acetate;Water;0.8;0.910050128;388.15;L2;12.8887956;;;
1361;Butyl acetate;Water;0.8082;0.925945932;363.866;L2;13.60062915;;;
1361;Butyl acetate;Water;0.824;0.937585845;343.65;L2;12.91377917;;;
1361;Butyl acetate;Water;0.824296;0.947329999;323.15;L2;13.91178116;;;
1361;Butyl acetate;Water;0.8248;0.947340932;323.127;L2;13.85181084;;;
1361;Butyl acetate;Water;0.834;0.9135392;383.15;L2;9.109288442;;;
1361;Butyl acetate;Water;0.8412;0.927104031;361.877;L2;9.723633874;;;
1361;Butyl acetate;Water;0.8427;0.924616069;366.15;L2;9.276756803;;;
1361;Butyl acetate;Water;0.85;0.920517344;373.15;L2;7.969949294;;;
1361;Butyl acetate;Water;0.854;0.917028272;378.15;L2;7.120710896;;;
1361;Butyl acetate;Water;0.863;0.957435453;298.136;L2;10.38436157;;;
1361;Butyl acetate;Water;0.8658;0.934613332;348.98;L2;7.647896008;;;
1361;Butyl acetate;Water;0.8684;0.943052078;332.15;L2;8.246906898;;;
1361;Butyl acetate;Water;0.8695;0.947329999;323.15;L2;8.572916648;;;
1361;Butyl acetate;Water;0.871;0.926362824;363.15;L2;6.162399963;;;
1361;Butyl acetate;Water;0.875;0.923451566;368.15;L2;5.389446578;;;
1361;Butyl acetate;Water;0.879;0.947329999;323.15;L2;7.486260259;;;
1361;Butyl acetate;Water;0.882;0.932185342;353.15;L2;5.533960371;;;
1361;Butyl acetate;Water;0.883712;0.953654618;308.15;L2;7.617035256;;;
1361;Butyl acetate;Water;0.883712;0.961917978;285.85;L2;8.479796738;;;
1361;Butyl acetate;Water;0.884;0.953661414;308.132;L2;7.585163386;;;
1361;Butyl acetate;Water;0.887923;0.957432432;298.144;L2;7.537012394;;;
1361;Butyl acetate;Water;0.8885;0.947336179;323.137;L2;6.411937626;;;
1361;Butyl acetate;Water;0.891;0.944953376;328.15;L2;5.879116124;;;
1361;Butyl acetate;Water;0.8922;0.940706826;337.084;L2;5.294121256;;;
1361;Butyl acetate;Water;0.8927;0.942576753;333.15;L2;5.436677336;;;
1361;Butyl acetate;Water;0.89371;0.955548433;303.134;L2;6.690411328;;;
1361;Butyl acetate;Water;0.898;0.929274083;358.15;L2;3.423365714;;;
1361;Butyl acetate;Water;0.898;0.955164837;304.15;L2;6.171386147;;;
1361;Butyl acetate;Water;0.8996;0.944953376;328.15;L2;4.918536863;;;
1361;Butyl acetate;Water;0.9;0.950001799;317.529;L2;5.406911495;;;
1361;Butyl acetate;Water;0.9;0.950001799;317.529;L2;5.406911495;;;
1361;Butyl acetate;Water;0.9001;0.949978033;317.579;L2;5.393299291;;;
1361;Butyl acetate;Water;0.905;0.949706622;318.15;L2;4.821817425;;;
1361;Butyl acetate;Water;0.90565;0.955542392;303.15;L2;5.362621106;;;
1361;Butyl acetate;Water;0.9072;0.945554187;326.886;L2;4.14082639;;;
1361;Butyl acetate;Water;0.9073;0.947329999;323.15;L2;4.31743441;;;
1361;Butyl acetate;Water;0.907839;0.926085673;363.626;L2;1.98996997;;;
1361;Butyl acetate;Water;0.908;0.935096601;348.15;L2;2.940546193;;;
1361;Butyl acetate;Water;0.908;0.953654618;308.15;L2;4.905719166;;;
1361;Butyl acetate;Water;0.9092;0.955737211;302.634;L2;4.991789939;;;
1361;Butyl acetate;Water;0.911;0.951770619;313.14;L2;4.378116207;;;
1361;Butyl acetate;Water;0.912796;0.957432432;298.144;L2;4.774273505;;;
1361;Butyl acetate;Water;0.91335;0.955548433;303.134;L2;4.516629232;;;
1361;Butyl acetate;Water;0.913904;0.932139345;353.229;L2;1.97567822;;;
1361;Butyl acetate;Water;0.9145;0.951747965;313.2;L2;3.992278926;;;
1361;Butyl acetate;Water;0.9152;0.949706622;318.15;L2;3.701049733;;;
1361;Butyl acetate;Water;0.91724;0.942489294;333.334;L2;2.715539908;;;
1361;Butyl acetate;Water;0.917798;0.937736998;343.332;L2;2.149220093;;;
1361;Butyl acetate;Water;0.918357;0.957430167;298.15;L2;4.166658185;;;
1361;Butyl acetate;Water;0.9186;0.958944917;294.138;L2;4.298286339;;;
1361;Butyl acetate;Water;0.918916;0.951921641;312.74;L2;3.528800705;;;
1361;Butyl acetate;Water;0.919;0.949706622;318.15;L2;3.28669956;;;
1361;Butyl acetate;Water;0.9191;0.951770619;313.14;L2;3.492912897;;;
1361;Butyl acetate;Water;0.9216;0.951766843;313.15;L2;3.220880204;;;
1361;Butyl acetate;Water;0.921721;0.953718047;307.982;L2;3.412550482;;;
1361;Butyl acetate;Water;0.922;0.957432432;298.144;L2;3.770992791;;;
1361;Butyl acetate;Water;0.922846;0.947336179;323.137;L2;2.619165051;;;
1361;Butyl acetate;Water;0.9238;0.961209114;288.141;L2;3.969638772;;;
